src,seq,layer,method,rho,kl,relL2
gsm8k,80,7,d,0.5,0.01869121566414833,0.22726309299468994
gsm8k,80,7,d,0.25,0.041154004633426666,0.3509539067745209
gsm8k,80,7,d,0.125,0.07838254421949387,0.492563933134079
gsm8k,80,8,a,0.5,0.004198027309030294,0.12654075026512146
gsm8k,80,8,a,0.25,0.012944121845066547,0.17673815786838531
gsm8k,80,8,a,0.125,0.0248310174793005,0.2306041419506073
gsm8k,80,8,b,0.5,0.035849638283252716,0.3313733637332916
gsm8k,80,8,b,0.25,0.10282492637634277,0.5356952548027039
gsm8k,80,8,b,0.125,0.1995466649532318,0.6906032562255859
gsm8k,80,8,bp,0.5,0.05953341722488403,0.41215062141418457
gsm8k,80,8,bp,0.25,0.1620863378047943,0.6331444978713989
gsm8k,80,8,bp,0.125,0.3048965632915497,0.7904671430587769
gsm8k,80,8,c,0.5,0.032365839928388596,0.31391727924346924
gsm8k,80,8,c,0.25,0.08853615075349808,0.4996521472930908
gsm8k,80,8,c,0.125,0.17413145303726196,0.6661754846572876
gsm8k,80,8,d,0.5,0.022317703813314438,0.23708702623844147
gsm8k,80,8,d,0.25,0.05076752230525017,0.3634946048259735
gsm8k,80,8,d,0.125,0.08672746270895004,0.48407211899757385
gsm8k,80,9,a,0.5,0.005888957064598799,0.11045373231172562
gsm8k,80,9,a,0.25,0.016827089712023735,0.17883853614330292
gsm8k,80,9,a,0.125,0.031791072338819504,0.25508370995521545
gsm8k,80,9,b,0.5,0.04689859226346016,0.3560396730899811
gsm8k,80,9,b,0.25,0.13207757472991943,0.5432687401771545
gsm8k,80,9,b,0.125,0.24159960448741913,0.6966801285743713
gsm8k,80,9,bp,0.5,0.07689912617206573,0.4397107660770416
gsm8k,80,9,bp,0.25,0.18823131918907166,0.6385183930397034
gsm8k,80,9,bp,0.125,0.3373728096485138,0.781338095664978
gsm8k,80,9,c,0.5,0.03986700624227524,0.3134478032588959
gsm8k,80,9,c,0.25,0.1071702316403389,0.4871566891670227
gsm8k,80,9,c,0.125,0.20559079945087433,0.6465917825698853
gsm8k,80,9,d,0.5,0.02993779256939888,0.25291192531585693
gsm8k,80,9,d,0.25,0.06280847638845444,0.3744829297065735
gsm8k,80,9,d,0.125,0.10379651188850403,0.4811015725135803
gsm8k,80,10,a,0.5,0.00519491545855999,0.09735436737537384
gsm8k,80,10,a,0.25,0.017935531213879585,0.1687249392271042
gsm8k,80,10,a,0.125,0.03391369432210922,0.2271195650100708
gsm8k,80,10,b,0.5,0.06778322160243988,0.4095982611179352
gsm8k,80,10,b,0.25,0.1820117086172104,0.5923255085945129
gsm8k,80,10,b,0.125,0.31399309635162354,0.7106090188026428
gsm8k,80,10,bp,0.5,0.10433781147003174,0.4675600230693817
gsm8k,80,10,bp,0.25,0.2493787407875061,0.6688086986541748
gsm8k,80,10,bp,0.125,0.4367639720439911,0.7985578775405884
gsm8k,80,10,c,0.5,0.05416882410645485,0.3529055416584015
gsm8k,80,10,c,0.25,0.14373251795768738,0.5387538075447083
gsm8k,80,10,c,0.125,0.2535106837749481,0.6604079008102417
gsm8k,80,10,d,0.5,0.03299412503838539,0.23838317394256592
gsm8k,80,10,d,0.25,0.07898339629173279,0.43385857343673706
gsm8k,80,10,d,0.125,0.13260871171951294,0.551967978477478
gsm8k,80,11,a,0.5,0.005418537184596062,0.12038809806108475
gsm8k,80,11,a,0.25,0.01809985563158989,0.20101171731948853
gsm8k,80,11,a,0.125,0.03529892861843109,0.2659945487976074
gsm8k,80,11,b,0.5,0.03773399814963341,0.2950454652309418
gsm8k,80,11,b,0.25,0.13205622136592865,0.5254431962966919
gsm8k,80,11,b,0.125,0.28139203786849976,0.6964568495750427
gsm8k,80,11,bp,0.5,0.09831078350543976,0.46583592891693115
gsm8k,80,11,bp,0.25,0.2869422137737274,0.7042266130447388
gsm8k,80,11,bp,0.125,0.5574106574058533,0.8456401824951172
gsm8k,80,11,c,0.5,0.03253589943051338,0.2757498621940613
gsm8k,80,11,c,0.25,0.1113550215959549,0.4835100471973419
gsm8k,80,11,c,0.125,0.2427547425031662,0.663235068321228
gsm8k,80,11,d,0.5,0.02928961254656315,0.24343404173851013
gsm8k,80,11,d,0.25,0.06461397558450699,0.367745578289032
gsm8k,80,11,d,0.125,0.10764700919389725,0.4600293040275574
gsm8k,80,12,a,0.5,0.005642126314342022,0.09609311074018478
gsm8k,80,12,a,0.25,0.01875610090792179,0.1730765700340271
gsm8k,80,12,a,0.125,0.03828868642449379,0.2501518726348877
gsm8k,80,12,b,0.5,0.056111689656972885,0.3348154127597809
gsm8k,80,12,b,0.25,0.16730593144893646,0.5582904815673828
gsm8k,80,12,b,0.125,0.325204074382782,0.7284548878669739
gsm8k,80,12,bp,0.5,0.11390983313322067,0.46304816007614136
gsm8k,80,12,bp,0.25,0.3153413236141205,0.7213932871818542
gsm8k,80,12,bp,0.125,0.5304707884788513,0.8478318452835083
gsm8k,80,12,c,0.5,0.05195855721831322,0.3136718273162842
gsm8k,80,12,c,0.25,0.14271479845046997,0.5255300998687744
gsm8k,80,12,c,0.125,0.2750493288040161,0.6809793710708618
gsm8k,80,12,d,0.5,0.0365070141851902,0.23704001307487488
gsm8k,80,12,d,0.25,0.08114919811487198,0.39014124870300293
gsm8k,80,12,d,0.125,0.1341017335653305,0.502748966217041
gsm8k,80,13,a,0.5,0.005881969351321459,0.0982712060213089
gsm8k,80,13,a,0.25,0.018270693719387054,0.17437906563282013
gsm8k,80,13,a,0.125,0.03901029750704765,0.26615360379219055
gsm8k,80,13,b,0.5,0.06681110709905624,0.39678823947906494
gsm8k,80,13,b,0.25,0.17759473621845245,0.5936052203178406
gsm8k,80,13,b,0.125,0.31207606196403503,0.720943808555603
gsm8k,80,13,bp,0.5,0.11275587975978851,0.4822475016117096
gsm8k,80,13,bp,0.25,0.26255449652671814,0.6775441765785217
gsm8k,80,13,bp,0.125,0.4364945590496063,0.7945014238357544
gsm8k,80,13,c,0.5,0.057082466781139374,0.3562789261341095
gsm8k,80,13,c,0.25,0.15502412617206573,0.5591980814933777
gsm8k,80,13,c,0.125,0.2746080160140991,0.6926032304763794
gsm8k,80,13,d,0.5,0.03832908347249031,0.2539878487586975
gsm8k,80,13,d,0.25,0.08829639852046967,0.42210257053375244
gsm8k,80,13,d,0.125,0.1417233943939209,0.5254136919975281
gsm8k,80,14,a,0.5,0.007093821652233601,0.11307424306869507
gsm8k,80,14,a,0.25,0.02204720675945282,0.19755101203918457
gsm8k,80,14,a,0.125,0.042495548725128174,0.2735711336135864
gsm8k,80,14,b,0.5,0.06685006618499756,0.342925488948822
gsm8k,80,14,b,0.25,0.18495534360408783,0.5217709541320801
gsm8k,80,14,b,0.125,0.35674813389778137,0.6835438013076782
gsm8k,80,14,bp,0.5,0.13566523790359497,0.46567466855049133
gsm8k,80,14,bp,0.25,0.3862040042877197,0.7049204707145691
gsm8k,80,14,bp,0.125,0.6695122718811035,0.8440548777580261
gsm8k,80,14,c,0.5,0.05745712295174599,0.3157472610473633
gsm8k,80,14,c,0.25,0.1561460793018341,0.48171818256378174
gsm8k,80,14,c,0.125,0.30409345030784607,0.6375253796577454
gsm8k,80,14,d,0.5,0.04344550147652626,0.2639837861061096
gsm8k,80,14,d,0.25,0.09320870041847229,0.3814467191696167
gsm8k,80,14,d,0.125,0.14686870574951172,0.4695851802825928
gsm8k,80,15,a,0.5,0.008783923462033272,0.13342878222465515
gsm8k,80,15,a,0.25,0.024545947089791298,0.2199927717447281
gsm8k,80,15,a,0.125,0.043854448944330215,0.29728570580482483
gsm8k,80,15,b,0.5,0.06067107245326042,0.36368322372436523
gsm8k,80,15,b,0.25,0.16558265686035156,0.5663322806358337
gsm8k,80,15,b,0.125,0.28298312425613403,0.6968474388122559
gsm8k,80,15,bp,0.5,0.09802200645208359,0.45368650555610657
gsm8k,80,15,bp,0.25,0.23103491961956024,0.6529712677001953
gsm8k,80,15,bp,0.125,0.39768412709236145,0.7752090692520142
gsm8k,80,15,c,0.5,0.05706707760691643,0.34902891516685486
gsm8k,80,15,c,0.25,0.14500300586223602,0.5443646907806396
gsm8k,80,15,c,0.125,0.2524270713329315,0.6765362620353699
gsm8k,80,15,d,0.5,0.041857872158288956,0.2816374599933624
gsm8k,80,15,d,0.25,0.08110281080007553,0.4108954668045044
gsm8k,80,15,d,0.125,0.1287771612405777,0.510962724685669
gsm8k,80,16,a,0.5,0.006578273139894009,0.10708718001842499
gsm8k,80,16,a,0.25,0.019505346193909645,0.17769983410835266
gsm8k,80,16,a,0.125,0.0367363877594471,0.2554187476634979
gsm8k,80,16,b,0.5,0.053213588893413544,0.3040037453174591
gsm8k,80,16,b,0.25,0.1649748831987381,0.5049917101860046
gsm8k,80,16,b,0.125,0.3191292881965637,0.6720991134643555
gsm8k,80,16,bp,0.5,0.10261641442775726,0.4085395932197571
gsm8k,80,16,bp,0.25,0.28619834780693054,0.6535875797271729
gsm8k,80,16,bp,0.125,0.5041486620903015,0.7919093370437622
gsm8k,80,16,c,0.5,0.04469642788171768,0.276796817779541
gsm8k,80,16,c,0.25,0.14059816300868988,0.4740777611732483
gsm8k,80,16,c,0.125,0.27528247237205505,0.6370843648910522
gsm8k,80,16,d,0.5,0.03382197022438049,0.22711096704006195
gsm8k,80,16,d,0.25,0.07403723895549774,0.3615247905254364
gsm8k,80,16,d,0.125,0.1295764148235321,0.47093623876571655
gsm8k,80,17,a,0.5,0.006905151065438986,0.1280781477689743
gsm8k,80,17,a,0.25,0.018258173018693924,0.2045551836490631
gsm8k,80,17,a,0.125,0.0351063534617424,0.29724928736686707
gsm8k,80,17,b,0.5,0.05231530964374542,0.38460326194763184
gsm8k,80,17,b,0.25,0.1511983871459961,0.5700758099555969
gsm8k,80,17,b,0.125,0.27183350920677185,0.7102308869361877
gsm8k,80,17,bp,0.5,0.09134674072265625,0.45325180888175964
gsm8k,80,17,bp,0.25,0.24406252801418304,0.7037085294723511
gsm8k,80,17,bp,0.125,0.41226455569267273,0.8352145552635193
gsm8k,80,17,c,0.5,0.05022559314966202,0.3563620448112488
gsm8k,80,17,c,0.25,0.14302991330623627,0.5439250469207764
gsm8k,80,17,c,0.125,0.25277402997016907,0.687609851360321
gsm8k,80,17,d,0.5,0.03301786258816719,0.27479425072669983
gsm8k,80,17,d,0.25,0.07224062830209732,0.4340163469314575
gsm8k,80,17,d,0.125,0.1180349737405777,0.5321826338768005
gsm8k,80,18,a,0.5,0.00887641217559576,0.14747793972492218
gsm8k,80,18,a,0.25,0.020840011537075043,0.23079197108745575
gsm8k,80,18,a,0.125,0.03982504829764366,0.35517483949661255
gsm8k,80,18,b,0.5,0.04842912405729294,0.39564573764801025
gsm8k,80,18,b,0.25,0.13099119067192078,0.604213535785675
gsm8k,80,18,b,0.125,0.21086788177490234,0.716286838054657
gsm8k,80,18,bp,0.5,0.07252131402492523,0.4732324481010437
gsm8k,80,18,bp,0.25,0.17603203654289246,0.6718764305114746
gsm8k,80,18,bp,0.125,0.3106078803539276,0.8102163076400757
gsm8k,80,18,c,0.5,0.041941169649362564,0.3580738604068756
gsm8k,80,18,c,0.25,0.11315391957759857,0.5735978484153748
gsm8k,80,18,c,0.125,0.18769986927509308,0.6806294322013855
gsm8k,80,18,d,0.5,0.032164566218853,0.2791413366794586
gsm8k,80,18,d,0.25,0.06975796073675156,0.4674626886844635
gsm8k,80,18,d,0.125,0.10844150930643082,0.5736753940582275
gsm8k,80,19,a,0.5,0.006854088976979256,0.14630798995494843
gsm8k,80,19,a,0.25,0.01683083176612854,0.21305717527866364
gsm8k,80,19,a,0.125,0.03179022669792175,0.30859193205833435
gsm8k,80,19,b,0.5,0.0446573831140995,0.38104453682899475
gsm8k,80,19,b,0.25,0.12807203829288483,0.5903744697570801
gsm8k,80,19,b,0.125,0.22840330004692078,0.7288054823875427
gsm8k,80,19,bp,0.5,0.07824811339378357,0.47814324498176575
gsm8k,80,19,bp,0.25,0.20161119103431702,0.7051334977149963
gsm8k,80,19,bp,0.125,0.3228210210800171,0.8145464658737183
gsm8k,80,19,c,0.5,0.041731808334589005,0.362375408411026
gsm8k,80,19,c,0.25,0.11401557177305222,0.5615618824958801
gsm8k,80,19,c,0.125,0.20167551934719086,0.6948873996734619
gsm8k,80,19,d,0.5,0.03091619722545147,0.3001338541507721
gsm8k,80,19,d,0.25,0.06451565772294998,0.4417189657688141
gsm8k,80,19,d,0.125,0.10678482800722122,0.5476966500282288
gsm8k,80,20,a,0.5,0.00664710346609354,0.11765674501657486
gsm8k,80,20,a,0.25,0.016322551295161247,0.1793239265680313
gsm8k,80,20,a,0.125,0.028751546517014503,0.25172337889671326
gsm8k,80,20,b,0.5,0.034611139446496964,0.3000659942626953
gsm8k,80,20,b,0.25,0.10091305524110794,0.47328275442123413
gsm8k,80,20,b,0.125,0.17545250058174133,0.6189384460449219
gsm8k,80,20,bp,0.5,0.06666883826255798,0.4091723561286926
gsm8k,80,20,bp,0.25,0.15607008337974548,0.6015002727508545
gsm8k,80,20,bp,0.125,0.26458844542503357,0.7229538559913635
gsm8k,80,20,c,0.5,0.031373780220746994,0.27948328852653503
gsm8k,80,20,c,0.25,0.09040035307407379,0.4433770775794983
gsm8k,80,20,c,0.125,0.15707698464393616,0.5810762643814087
gsm8k,80,20,d,0.5,0.02781348116695881,0.23739299178123474
gsm8k,80,20,d,0.25,0.05492430180311203,0.35675105452537537
gsm8k,80,20,d,0.125,0.08473721891641617,0.4290812611579895
gsm8k,80,21,a,0.5,0.0052025713957846165,0.11988222599029541
gsm8k,80,21,a,0.25,0.01366259716451168,0.21161015331745148
gsm8k,80,21,a,0.125,0.028635218739509583,0.34240514039993286
gsm8k,80,21,b,0.5,0.027957910671830177,0.34094950556755066
gsm8k,80,21,b,0.25,0.09342550486326218,0.5768176317214966
gsm8k,80,21,b,0.125,0.15563951432704926,0.7047518491744995
gsm8k,80,21,bp,0.5,0.053487617522478104,0.4544619023799896
gsm8k,80,21,bp,0.25,0.13723139464855194,0.6829712390899658
gsm8k,80,21,bp,0.125,0.23125553131103516,0.8147057294845581
gsm8k,80,21,c,0.5,0.02782757207751274,0.3251497447490692
gsm8k,80,21,c,0.25,0.09157313406467438,0.5855393409729004
gsm8k,80,21,c,0.125,0.14908431470394135,0.7033618092536926
gsm8k,80,21,d,0.5,0.023148614913225174,0.2706005275249481
gsm8k,80,21,d,0.25,0.05582939460873604,0.4754900336265564
gsm8k,80,21,d,0.125,0.08914259821176529,0.5712241530418396
gsm8k,80,22,a,0.5,0.01020025834441185,0.1642746925354004
gsm8k,80,22,a,0.25,0.022335493937134743,0.23601672053337097
gsm8k,80,22,a,0.125,0.040752191096544266,0.3335008919239044
gsm8k,80,22,b,0.5,0.0517183281481266,0.4218384027481079
gsm8k,80,22,b,0.25,0.13677188754081726,0.6416446566581726
gsm8k,80,22,b,0.125,0.22304832935333252,0.7730041742324829
gsm8k,80,22,bp,0.5,0.08912324905395508,0.5495607256889343
gsm8k,80,22,bp,0.25,0.19213718175888062,0.7485396862030029
gsm8k,80,22,bp,0.125,0.27487319707870483,0.8269241452217102
gsm8k,80,22,c,0.5,0.050375185906887054,0.42675894498825073
gsm8k,80,22,c,0.25,0.13040412962436676,0.6313571333885193
gsm8k,80,22,c,0.125,0.2013242095708847,0.7349006533622742
gsm8k,80,22,d,0.5,0.040258560329675674,0.3229905664920807
gsm8k,80,22,d,0.25,0.07521490007638931,0.46219319105148315
gsm8k,80,22,d,0.125,0.11918415874242783,0.5730766654014587
gsm8k,80,23,a,0.5,0.008659004233777523,0.1548176258802414
gsm8k,80,23,a,0.25,0.01962893083691597,0.23172776401042938
gsm8k,80,23,a,0.125,0.03664304316043854,0.3558465540409088
gsm8k,80,23,b,0.5,0.04212907329201698,0.41826221346855164
gsm8k,80,23,b,0.25,0.09868889302015305,0.5979489684104919
gsm8k,80,23,b,0.125,0.16433818638324738,0.724229633808136
gsm8k,80,23,bp,0.5,0.0510881282389164,0.429850310087204
gsm8k,80,23,bp,0.25,0.12745535373687744,0.6456677317619324
gsm8k,80,23,bp,0.125,0.2064787894487381,0.7706109881401062
gsm8k,80,23,c,0.5,0.04060397297143936,0.39645105600357056
gsm8k,80,23,c,0.25,0.09565327316522598,0.586682140827179
gsm8k,80,23,c,0.125,0.1506066471338272,0.6962580680847168
gsm8k,80,23,d,0.5,0.03149273619055748,0.3070918619632721
gsm8k,80,23,d,0.25,0.06719139963388443,0.50245600938797
gsm8k,80,23,d,0.125,0.10128550231456757,0.6057193279266357
gsm8k,80,24,a,0.5,0.007241911720484495,0.11818984895944595
gsm8k,80,24,a,0.25,0.019313396885991096,0.20476898550987244
gsm8k,80,24,a,0.125,0.035105593502521515,0.29346969723701477
gsm8k,80,24,b,0.5,0.04538729041814804,0.372410386800766
gsm8k,80,24,b,0.25,0.10610799491405487,0.49637389183044434
gsm8k,80,24,b,0.125,0.1671971082687378,0.6073619723320007
gsm8k,80,24,bp,0.5,0.06966943293809891,0.446510910987854
gsm8k,80,24,bp,0.25,0.15170134603977203,0.6158416271209717
gsm8k,80,24,bp,0.125,0.25619494915008545,0.7283838391304016
gsm8k,80,24,c,0.5,0.039389073848724365,0.3472692370414734
gsm8k,80,24,c,0.25,0.09378734976053238,0.47159522771835327
gsm8k,80,24,c,0.125,0.15329693257808685,0.5749287605285645
gsm8k,80,24,d,0.5,0.031523652374744415,0.28378424048423767
gsm8k,80,24,d,0.25,0.06479819118976593,0.4175436496734619
gsm8k,80,24,d,0.125,0.0939088687300682,0.4781930446624756
gsm8k,80,25,a,0.5,0.012522549368441105,0.1724548637866974
gsm8k,80,25,a,0.25,0.029008036479353905,0.2893325984477997
gsm8k,80,25,a,0.125,0.04913006350398064,0.4055706262588501
gsm8k,80,25,b,0.5,0.04031715914607048,0.36646369099617004
gsm8k,80,25,b,0.25,0.1127261072397232,0.6334570646286011
gsm8k,80,25,b,0.125,0.20209746062755585,0.7898573875427246
gsm8k,80,25,bp,0.5,0.08259579539299011,0.5819019079208374
gsm8k,80,25,bp,0.25,0.19062106311321259,0.7854589819908142
gsm8k,80,25,bp,0.125,0.3011728525161743,0.8682280778884888
gsm8k,80,25,c,0.5,0.04781791940331459,0.4279080927371979
gsm8k,80,25,c,0.25,0.11089843511581421,0.6194520592689514
gsm8k,80,25,c,0.125,0.1747601479291916,0.7402169108390808
gsm8k,80,25,d,0.5,0.051148463040590286,0.4340607523918152
gsm8k,80,25,d,0.25,0.08776412904262543,0.5749061107635498
gsm8k,80,25,d,0.125,0.12086597084999084,0.6570030450820923
gsm8k,80,26,a,0.5,0.011499893851578236,0.13215859234333038
gsm8k,80,26,a,0.25,0.025715554133057594,0.20658443868160248
gsm8k,80,26,a,0.125,0.04320802539587021,0.28429001569747925
gsm8k,80,26,b,0.5,0.04539360851049423,0.3078204393386841
gsm8k,80,26,b,0.25,0.11091303080320358,0.44531387090682983
gsm8k,80,26,b,0.125,0.1945427507162094,0.5716301798820496
gsm8k,80,26,bp,0.5,0.07785363495349884,0.39003050327301025
gsm8k,80,26,bp,0.25,0.1691644787788391,0.5439622402191162
gsm8k,80,26,bp,0.125,0.2634904384613037,0.6562706232070923
gsm8k,80,26,c,0.5,0.042286790907382965,0.2968418300151825
gsm8k,80,26,c,0.25,0.10601767897605896,0.45117121934890747
gsm8k,80,26,c,0.125,0.1730325073003769,0.5425358414649963
gsm8k,80,26,d,0.5,0.0396018847823143,0.2670656144618988
gsm8k,80,26,d,0.25,0.07093746215105057,0.3699854910373688
gsm8k,80,26,d,0.125,0.1012488529086113,0.4392108917236328
gsm8k,80,27,a,0.5,0.01102320197969675,0.1762213110923767
gsm8k,80,27,a,0.25,0.023119498044252396,0.26096421480178833
gsm8k,80,27,a,0.125,0.03957953304052353,0.3830222487449646
gsm8k,80,27,b,0.5,0.04087217524647713,0.45636308193206787
gsm8k,80,27,b,0.25,0.09176884591579437,0.6194118857383728
gsm8k,80,27,b,0.125,0.13922905921936035,0.7159574031829834
gsm8k,80,27,bp,0.5,0.04849802330136299,0.4440351128578186
gsm8k,80,27,bp,0.25,0.10241713374853134,0.6379085779190063
gsm8k,80,27,bp,0.125,0.15533077716827393,0.7574986815452576
gsm8k,80,27,c,0.5,0.040891993790864944,0.45099982619285583
gsm8k,80,27,c,0.25,0.08637490123510361,0.613467812538147
gsm8k,80,27,c,0.125,0.12805597484111786,0.6920467615127563
gsm8k,80,27,d,0.5,0.04058254882693291,0.41416510939598083
gsm8k,80,27,d,0.25,0.06992140412330627,0.5593858957290649
gsm8k,80,27,d,0.125,0.09739936888217926,0.6429009437561035
gsm8k,80,28,a,0.5,0.011755921877920628,0.1336531937122345
gsm8k,80,28,a,0.25,0.025241168215870857,0.2051590085029602
gsm8k,80,28,a,0.125,0.041999634355306625,0.298671156167984
gsm8k,80,28,b,0.5,0.040408819913864136,0.31800079345703125
gsm8k,80,28,b,0.25,0.09982060641050339,0.498230516910553
gsm8k,80,28,b,0.125,0.1513250321149826,0.6032072305679321
gsm8k,80,28,bp,0.5,0.06513451039791107,0.378357857465744
gsm8k,80,28,bp,0.25,0.11981906741857529,0.5282177329063416
gsm8k,80,28,bp,0.125,0.1973148137331009,0.6751053929328918
gsm8k,80,28,c,0.5,0.043106019496917725,0.3271965980529785
gsm8k,80,28,c,0.25,0.09552358835935593,0.48697757720947266
gsm8k,80,28,c,0.125,0.14972719550132751,0.5977761745452881
gsm8k,80,28,d,0.5,0.03999092057347298,0.30311188101768494
gsm8k,80,28,d,0.25,0.06889580935239792,0.42012789845466614
gsm8k,80,28,d,0.125,0.09914825111627579,0.5198287963867188
gsm8k,80,29,a,0.5,0.008412819355726242,0.10039317607879639
gsm8k,80,29,a,0.25,0.022411419078707695,0.1659093201160431
gsm8k,80,29,a,0.125,0.042164504528045654,0.24862314760684967
gsm8k,80,29,b,0.5,0.05375571548938751,0.3322848975658417
gsm8k,80,29,b,0.25,0.1301952451467514,0.4624154269695282
gsm8k,80,29,b,0.125,0.21747314929962158,0.5719718933105469
gsm8k,80,29,bp,0.5,0.09398490935564041,0.4060916006565094
gsm8k,80,29,bp,0.25,0.19224785268306732,0.5463705062866211
gsm8k,80,29,bp,0.125,0.30907049775123596,0.6646451354026794
gsm8k,80,29,c,0.5,0.05598302185535431,0.35503706336021423
gsm8k,80,29,c,0.25,0.12342025339603424,0.4811427593231201
gsm8k,80,29,c,0.125,0.20231615006923676,0.5875248908996582
gsm8k,80,29,d,0.5,0.04183761402964592,0.2519073784351349
gsm8k,80,29,d,0.25,0.08065633475780487,0.3846239745616913
gsm8k,80,29,d,0.125,0.11504172533750534,0.4372529089450836
gsm8k,80,30,a,0.5,0.0070848166942596436,0.10087783634662628
gsm8k,80,30,a,0.25,0.0178040973842144,0.182062566280365
gsm8k,80,30,a,0.125,0.03465033322572708,0.31241708993911743
gsm8k,80,30,b,0.5,0.06236817687749863,0.46424463391304016
gsm8k,80,30,b,0.25,0.12158045917749405,0.5969372391700745
gsm8k,80,30,b,0.125,0.1764238476753235,0.6680260896682739
gsm8k,80,30,bp,0.5,0.07470477372407913,0.4843479096889496
gsm8k,80,30,bp,0.25,0.13262972235679626,0.6005017161369324
gsm8k,80,30,bp,0.125,0.19906042516231537,0.6881636381149292
gsm8k,80,30,c,0.5,0.05547117069363594,0.47017091512680054
gsm8k,80,30,c,0.25,0.11107119172811508,0.589011549949646
gsm8k,80,30,c,0.125,0.159730926156044,0.6406738758087158
gsm8k,80,30,d,0.5,0.04039383307099342,0.3734096586704254
gsm8k,80,30,d,0.25,0.0811791718006134,0.5266841053962708
gsm8k,80,30,d,0.125,0.11360418796539307,0.5971540808677673
gsm8k,80,31,a,0.5,0.005109129473567009,0.04718247056007385
gsm8k,80,31,a,0.25,0.03573647141456604,0.2392345368862152
gsm8k,80,31,a,0.125,0.06465810537338257,0.3741886615753174
gsm8k,80,31,b,0.5,0.08167469501495361,0.27418771386146545
gsm8k,80,31,b,0.25,0.18849897384643555,0.4605424702167511
gsm8k,80,31,b,0.125,0.2941725552082062,0.6579305529594421
gsm8k,80,31,bp,0.5,0.12269995361566544,0.3673750162124634
gsm8k,80,31,bp,0.25,0.2388763576745987,0.5854924321174622
gsm8k,80,31,bp,0.125,0.35248056054115295,0.8191525936126709
gsm8k,80,31,c,0.5,0.08402658253908157,0.28714457154273987
gsm8k,80,31,c,0.25,0.1694682091474533,0.44399067759513855
gsm8k,80,31,c,0.125,0.26580220460891724,0.6329578161239624
gsm8k,80,31,d,0.5,0.05953950434923172,0.24791906774044037
gsm8k,80,31,d,0.25,0.1143253967165947,0.38752302527427673
gsm8k,80,31,d,0.125,0.16417115926742554,0.4530266523361206
